USER        PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root     418823  0.6  0.0 197292860 923612 ?    SNl  15:56   0:15 ray::RewardLoopWorker
root     418818  0.7  0.0 197366752 923100 ?    SNl  15:56   0:17 ray::RewardLoopWorker
root     418821  0.7  0.0 197292896 923080 ?    SNl  15:56   0:17 ray::RewardLoopWorker
root     418815  0.7  0.0 197294056 923068 ?    SNl  15:56   0:16 ray::RewardLoopWorker
root     419168  0.7  0.0 197367792 922804 ?    SNl  15:56   0:17 ray::RewardLoopWorker
root     419139  0.7  0.0 197293936 921628 ?    SNl  15:56   0:17 ray::RewardLoopWorker
root     412149  1.5  0.0 3117768 913840 ?      Sl   15:55   0:37 /root/autodl-tmp/rl_lab/repos/verl/.venv/lib/python3.12/site-packages/ray/core/src/ray/gcs/gcs_server --log_dir=/root/autodl-tmp/rl_lab/tmp/ray/ray/session_2026-09-11_15-55-23_925057_412076/logs --config_list=eyJhdXRvbWF0aWNfb2JqZWN0X3NwaWxsaW5nX2VuYWJsZWQiOiB0cnVlLCAib2JqZWN0X3NwaWxsaW5nX2NvbmZpZyI6ICJ7XCJ0eXBlXCI6IFwiZmlsZXN5c3RlbVwiLCBcInBhcmFtc1wiOiB7XCJkaXJlY3RvcnlfcGF0aFwiOiBcIi9yb290L2F1dG9kbC10bXAvcmxfbGFiL3RtcC9yYXkvcmF5L3Nlc3Npb25fMjAyNi0wOS0xMV8xNS01NS0yM185MjUwNTdfNDEyMDc2XCJ9fSIsICJpc19leHRlcm5hbF9zdG9yYWdlX3R5cGVfZnMiOiB0cnVlfQ== --gcs_server_port=0 --metrics-agent-port=0 --node-ip-address=172.17.0.3 --session-name=session_2026-09-11_15-55-23_925057_412076 --ray-commit=237c2455ebb1ea15a32dd9e1fdeb2d617badc37f --session-dir=/root/autodl-tmp/rl_lab/tmp/ray/ray/session_2026-09-11_15-55-23_925057_412076 --node-id=683a58458bd2d8de275ac2c807e0c00af9c2710a3d50baf6597caee5 --stdout_filepath=/root/autodl-tmp/rl_lab/tmp/ray/ray/session_2026-09-11_15-55-23_925057_412076/logs/gcs_server.out --stderr_filepath=/root/autodl-tmp/rl_lab/tmp/ray/ray/session_2026-09-11_15-55-23_925057_412076/logs/gcs_server.err
root     412076  0.8  0.0 225761840 875292 ?    Sl   15:55   0:20 python3 -m verl.trainer.main_ppo algorithm.adv_estimator=grpo algorithm.use_kl_in_reward=False algorithm.norm_adv_by_std_in_grpo=True algorithm.filter_groups.enable=False data.train_files=['/root/autodl-tmp/rl_lab/data/dapo_math_17k/train.parquet'] data.val_files=['/root/autodl-tmp/rl_lab/data/dapo_math_17k/val.parquet'] data.train_batch_size=16 data.max_prompt_length=2048 data.max_response_length=8192 data.filter_overlong_prompts=True data.truncation=error +data.apply_chat_template_kwargs.enable_thinking=False actor_rollout_ref.model.path=/root/autodl-tmp/rl_lab/models/Qwen3-8B actor_rollout_ref.model.use_remove_padding=True actor_rollout_ref.model.enable_gradient_checkpointing=True actor_rollout_ref.actor.optim.lr=1e-6 actor_rollout_ref.actor.ppo_mini_batch_size=8 actor_rollout_ref.actor.ppo_epochs=1 actor_rollout_ref.actor.clip_ratio_low=0.2 actor_rollout_ref.actor.clip_ratio_high=0.2 actor_rollout_ref.actor.loss_agg_mode=token-mean actor_rollout_ref.actor.use_dynamic_bsz=True actor_rollout_ref.actor.ppo_max_token_len_per_gpu=32768 actor_rollout_ref.actor.use_kl_loss=True actor_rollout_ref.actor.kl_loss_coef=0.001 actor_rollout_ref.actor.kl_loss_type=low_var_kl actor_rollout_ref.actor.entropy_coeff=0 actor_rollout_ref.actor.fsdp_config.param_offload=False actor_rollout_ref.actor.fsdp_config.optimizer_offload=False actor_rollout_ref.rollout.name=vllm actor_rollout_ref.rollout.tensor_model_parallel_size=2 actor_rollout_ref.rollout.gpu_memory_utilization=0.6 actor_rollout_ref.rollout.n=8 actor_rollout_ref.rollout.temperature=1.0 actor_rollout_ref.rollout.top_p=1.0 actor_rollout_ref.rollout.log_prob_use_dynamic_bsz=True actor_rollout_ref.rollout.log_prob_max_token_len_per_gpu=32768 actor_rollout_ref.ref.log_prob_use_dynamic_bsz=True actor_rollout_ref.ref.log_prob_max_token_len_per_gpu=32768 actor_rollout_ref.ref.fsdp_config.param_offload=True trainer.balance_batch=True trainer.logger=["console","file"] trainer.project_name=qwen3_8b_grpo_dapo_lab trainer.experiment_name=R1_grpo_baseline trainer.n_gpus_per_node=4 trainer.nnodes=1 trainer.save_freq=-1 trainer.test_freq=10 trainer.val_before_train=False trainer.resume_mode=disable trainer.total_epochs=1 trainer.total_training_steps=20 trainer.rollout_data_dir=/root/autodl-tmp/rl_lab/logs/A_grpo-20260911-155511/rollout_dump ray_kwargs.ray_init.runtime_env.py_executable=uv -v run --frozen --all-packages --extra vllm --extra fsdp
root     420533  0.0  0.0 200051640 848472 ?    SNl  15:57   0:00 ray::TaskRunnerV1.run
root     420532  0.0  0.0 200051628 848328 ?    SNl  15:57   0:00 ray::TaskRunnerV1.run
root     420535  0.0  0.0 200051664 848176 ?    SNl  15:57   0:00 ray::TaskRunnerV1.run
root     420534  0.0  0.0 200051652 847816 ?    SNl  15:57   0:00 ray::TaskRunnerV1.run
root     420539  0.0  0.0 200051712 847256 ?    SNl  15:57   0:00 ray::TaskRunnerV1.run
root     420537  0.0  0.0 200051688 846624 ?    SNl  15:57   0:00 ray::TaskRunnerV1.run
root     420536  0.0  0.0 200051676 846368 ?    SNl  15:57   0:00 ray::TaskRunnerV1.run
